file_id	dataset	tech_reps	bio_reps	download_url	target_label	biosample_short_name	mod_or_treament	lab	biosample_summary	description	biosample_accession	biosample_ontology_id	biosample_treatments	biosample_applied_mods	biosample_genetic_mods	linecount
/files/ENCFF882UHR/	/experiments/ENCSR345YWJ/	1_1,2_1	1,2	/files/ENCFF882UHR/@@download/ENCFF882UHR.bed.gz	ZBTB33	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on ZBTB33-human	ENCBS401URL	UBERON:0002107	0	0	0	5133
/files/ENCFF365WQR/	/experiments/ENCSR740NPG/	1_1,2_1	1,2	/files/ENCFF365WQR/@@download/ENCFF365WQR.bed.gz	eGFP-BACH1	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using stable transfection	eGFP-BACH1 ChIP-seq on human K562	ENCBS746PBJ,ENCBS083LQN	EFO:0002067	0	1	1	16298
/files/ENCFF396BZQ/	/experiments/ENCSR000EGM/	1_1,2_1	1,2	/files/ENCFF396BZQ/@@download/ENCFF396BZQ.bed.gz	CTCF	K562	no-mod-or-treatment	michael-snyder	K562	CTCF ChIP-seq on human K562 produced by the Snyder lab	ENCBS039ENC	EFO:0002067	0	0	0	57244
/files/ENCFF791JWI/	/experiments/ENCSR257XVY/	1_1,2_1	1,2	/files/ENCFF791JWI/@@download/ENCFF791JWI.bed.gz	eGFP-ZNF83	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using stable transfection	eGFP-ZNF83 ChIP-seq on human K562	ENCBS949ZPT,ENCBS340DSB	EFO:0002067	0	1	1	11792
/files/ENCFF295GOD/	/experiments/ENCSR230ZWH/	1_1,2_1	1,2	/files/ENCFF295GOD/@@download/ENCFF295GOD.bed.gz	RAD21	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on RAD21-human	ENCBS401URL	UBERON:0002107	0	0	0	85609
/files/ENCFF146URA/	/experiments/ENCSR480LIS/	1_1,2_1	1,2	/files/ENCFF146URA/@@download/ENCFF146URA.bed.gz	ATF3	liver	no-mod-or-treatment	richard-myers	liver male adult (32 years)	Chip-Seq on ATF3-human	ENCBS046RNA	UBERON:0002107	0	0	0	27820
/files/ENCFF867WWZ/	/experiments/ENCSR237TFX/	1_1,2_1	1,2	/files/ENCFF867WWZ/@@download/ENCFF867WWZ.bed.gz	CTBP1	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	CTBP1 ChIP-seq on human HEK293T	ENCBS276VDW,ENCBS582KZL	EFO:0001184	0	0	0	8713
/files/ENCFF421INQ/	/experiments/ENCSR997GPO/	1_1,2_1	1,2	/files/ENCFF421INQ/@@download/ENCFF421INQ.bed.gz	NFRKB	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	NFRKB ChIP-seq on human HEK293T	ENCBS323RYE,ENCBS276VDW	EFO:0001184	0	0	0	2276
/files/ENCFF839QEL/	/experiments/ENCSR801RPW/	1_1,2_1	1,2	/files/ENCFF839QEL/@@download/ENCFF839QEL.bed.gz	eGFP-GTF2A2	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-GTF2A2 ChIP-seq on human K562	ENCBS839DWI,ENCBS656LOQ	EFO:0002067	0	1	1	6555
/files/ENCFF104NYV/	/experiments/ENCSR789GVU/	1_1,2_1	1,2	/files/ENCFF104NYV/@@download/ENCFF104NYV.bed.gz	BHLHE40	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	BHLHE40 ChIP-seq on human HEK293T	ENCBS323RYE,ENCBS276VDW	EFO:0001184	0	0	0	1062
/files/ENCFF786YYI/	/experiments/ENCSR681NOM/	1_1,2_1	1,2	/files/ENCFF786YYI/@@download/ENCFF786YYI.bed.gz	CEBPB	GM12878	no-mod-or-treatment	michael-snyder	GM12878	CEBPB ChIP-seq on human GM12878	ENCBS595CWJ,ENCBS608PGT	EFO:0002784	0	0	0	2557
/files/ENCFF091BEK/	/experiments/ENCSR620YNB/	1_1,2_1	1,2	/files/ENCFF091BEK/@@download/ENCFF091BEK.bed.gz	KAT2B	HepG2	no-mod-or-treatment	michael-snyder	HepG2	KAT2B ChIP-seq on human HepG2	ENCBS560TQP,ENCBS907KSW	EFO:0001187	0	0	0	2564
/files/ENCFF817UEX/	/experiments/ENCSR882ICT/	1_1,2_1	1,2	/files/ENCFF817UEX/@@download/ENCFF817UEX.bed.gz	ZNF384	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	ZNF384 ChIP-seq on human HEK293T	ENCBS276VDW,ENCBS582KZL	EFO:0001184	0	0	0	17860
/files/ENCFF825ZIU/	/experiments/ENCSR591CCL/	1_1,2_1	1,2	/files/ENCFF825ZIU/@@download/ENCFF825ZIU.bed.gz	eGFP-ZNF512	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-ZNF512 ChIP-seq on human K562	ENCBS725WFV,ENCBS259DFK	EFO:0002067	0	1	1	22945
/files/ENCFF514ZNN/	/experiments/ENCSR094WHO/	1_1,2_1	1,2	/files/ENCFF514ZNN/@@download/ENCFF514ZNN.bed.gz	FOXA1	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	FOXA1 ChIP-seq on human HEK293T	ENCBS323RYE,ENCBS276VDW	EFO:0001184	0	0	0	1272
/files/ENCFF008JJE/	/experiments/ENCSR949NVY/	1_1,2_1	1,2	/files/ENCFF008JJE/@@download/ENCFF008JJE.bed.gz	ZNF639	K562	no-mod-or-treatment	michael-snyder	K562	ZNF639 ChIP-seq on human K562	ENCBS839CNN,ENCBS576ESJ	EFO:0002067	0	0	0	17392
/files/ENCFF552EBC/	/experiments/ENCSR130HEG/	1_1,2_1	1,2	/files/ENCFF552EBC/@@download/ENCFF552EBC.bed.gz	COPS2	K562	no-mod-or-treatment	michael-snyder	K562	COPS2 ChIP-seq on human K562	ENCBS538DYC,ENCBS357NWO	EFO:0002067	0	0	0	128
/files/ENCFF290LSS/	/experiments/ENCSR402JAC/	1_1,2_1	1,2	/files/ENCFF290LSS/@@download/ENCFF290LSS.bed.gz	ZNF574	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ZNF574 ChIP-seq on human MCF-7	ENCBS448KAT,ENCBS295PFW	EFO:0001203	0	0	0	4104
/files/ENCFF438BWN/	/experiments/ENCSR168CEE/	1_1,2_1	1,2	/files/ENCFF438BWN/@@download/ENCFF438BWN.bed.gz	NCOA6	K562	no-mod-or-treatment	michael-snyder	K562	NCOA6 ChIP-seq on human K562	ENCBS352MRW,ENCBS538DYC	EFO:0002067	0	0	0	4681
/files/ENCFF950VAR/	/experiments/ENCSR101FJU/	1_1,2_1	1,2	/files/ENCFF950VAR/@@download/ENCFF950VAR.bed.gz	ZNF384	HepG2	no-mod-or-treatment	michael-snyder	HepG2	ZNF384 ChIP-seq on human HepG2	ENCBS522AAA,ENCBS523AAA	EFO:0001187	0	0	0	17153
/files/ENCFF084IUW/	/experiments/ENCSR189YYK/	1_1,2_1	1,2	/files/ENCFF084IUW/@@download/ENCFF084IUW.bed.gz	ZBTB40	GM12878	no-mod-or-treatment	michael-snyder	GM12878	ZBTB40 ChIP-seq on human GM12878	ENCBS488GLI,ENCBS681NDP	EFO:0002784	0	0	0	19266
/files/ENCFF661NNJ/	/experiments/ENCSR636YLV/	2_1,3_1	2,3	/files/ENCFF661NNJ/@@download/ENCFF661NNJ.bed.gz	MAZ	A549	no-mod-or-treatment	michael-snyder	A549	MAZ ChIP-seq on human A549	ENCBS159AAA,ENCBS127GWZ	EFO:0001086	0	0	0	4323
/files/ENCFF558VAL/	/experiments/ENCSR619GFP/	1_1,2_1	1,2	/files/ENCFF558VAL/@@download/ENCFF558VAL.bed.gz	eGFP-HINFP	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-HINFP ChIP-seq on human K562	ENCBS436RZW,ENCBS595XIW	EFO:0002067	0	1	1	8436
/files/ENCFF269RME/	/experiments/ENCSR135ANT/	1_1,3_1	1,3	/files/ENCFF269RME/@@download/ENCFF269RME.bed.gz	NRF1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NRF1 ChIP-seq on human MCF-7	ENCBS616MBU,ENCBS168ISE	EFO:0001203	0	0	0	6807
/files/ENCFF029UJC/	/experiments/ENCSR029LBT/	3_1,4_1	3,4	/files/ENCFF029UJC/@@download/ENCFF029UJC.bed.gz	FOXP1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	FOXP1 ChIP-seq on human HepG2	ENCBS541YFT,ENCBS716YFX	EFO:0001187	0	0	0	9479
/files/ENCFF992JWY/	/experiments/ENCSR192AFN/	1_1,2_1	1,2	/files/ENCFF992JWY/@@download/ENCFF992JWY.bed.gz	PAX8	GM12878	no-mod-or-treatment	michael-snyder	GM12878	PAX8 ChIP-seq on human GM12878	ENCBS488GLI,ENCBS339VHO	EFO:0002784	0	0	0	3960
/files/ENCFF072VGV/	/experiments/ENCSR897ZXU/	1_1,2_1	1,2	/files/ENCFF072VGV/@@download/ENCFF072VGV.bed.gz	E2F8	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	E2F8 ChIP-seq on human MCF-7	ENCBS158RRU,ENCBS705BBA	EFO:0001203	0	0	0	2383
/files/ENCFF459TWF/	/experiments/ENCSR382MOM/	1_1,2_1	1,2	/files/ENCFF459TWF/@@download/ENCFF459TWF.bed.gz	YY1	liver	no-mod-or-treatment	richard-myers	liver male adult (32 years)	Chip-Seq on YY1-human	ENCBS046RNA	UBERON:0002107	0	0	0	55966
/files/ENCFF710CRT/	/experiments/ENCSR714YZG/	1_1,2_1	1,2	/files/ENCFF710CRT/@@download/ENCFF710CRT.bed.gz	ETV4	HepG2	no-mod-or-treatment	richard-myers	HepG2	Chip-Seq on HepG2	ENCBS250DDC,ENCBS684ULB	EFO:0001187	0	0	0	21719
/files/ENCFF720PZA/	/experiments/ENCSR028NUR/	1_1,2_1	1,2	/files/ENCFF720PZA/@@download/ENCFF720PZA.bed.gz	ZNF592	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ZNF592 ChIP-seq on human MCF-7	ENCBS158RRU,ENCBS488MMM	EFO:0001203	0	0	0	1149
/files/ENCFF859MBC/	/experiments/ENCSR081WLS/	1_1,2_1	1,2	/files/ENCFF859MBC/@@download/ENCFF859MBC.bed.gz	RAD51	HepG2	no-mod-or-treatment	michael-snyder	HepG2	RAD51 ChIP-seq on human HepG2	ENCBS515KFV,ENCBS983YXQ	EFO:0001187	0	0	0	7851
/files/ENCFF194VBK/	/experiments/ENCSR707QWA/	1_1,2_1	1,2	/files/ENCFF194VBK/@@download/ENCFF194VBK.bed.gz	NR2F6	K562	no-mod-or-treatment	richard-myers	K562	Chip-Seq on K562	ENCBS577JGM,ENCBS316CKF	EFO:0002067	0	0	0	23532
/files/ENCFF209WRW/	/experiments/ENCSR591EBL/	1_1,2_1	1,2	/files/ENCFF209WRW/@@download/ENCFF209WRW.bed.gz	NBN	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NBN ChIP-seq on human MCF-7	ENCBS195LAY,ENCBS957OEW	EFO:0001203	0	0	0	2894
/files/ENCFF168PYI/	/experiments/ENCSR194IJN/	1_1,2_1	1,2	/files/ENCFF168PYI/@@download/ENCFF168PYI.bed.gz	eGFP-ZNF766	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using CRISPR	eGFP-ZNF766 ChIP-seq on human K562	ENCBS605NSN,ENCBS105ZBV	EFO:0002067	0	1	1	26431
/files/ENCFF623ELO/	/experiments/ENCSR000EVY/	1_1,2_1	1,2	/files/ENCFF623ELO/@@download/ENCFF623ELO.bed.gz	TRIM28	K562	no-mod-or-treatment	peggy-farnham	K562	TRIM28 ChIP-seq on human K562	ENCBS175LWC,ENCBS667AAA	EFO:0002067	0	0	0	5187
/files/ENCFF497MUF/	/experiments/ENCSR297GII/	1_1,2_1	1,2	/files/ENCFF497MUF/@@download/ENCFF497MUF.bed.gz	HNF4G	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on HNF4G-human	ENCBS401URL	UBERON:0002107	0	0	0	21956
/files/ENCFF868TRF/	/experiments/ENCSR076EZB/	1_1,2_1	1,2	/files/ENCFF868TRF/@@download/ENCFF868TRF.bed.gz	eGFP-KLF9	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF9 ChIP-seq on human HEK293 cells.	ENCBS659BWP,ENCBS321GAS	EFO:0001182	0	1	1	25107
/files/ENCFF646MEF/	/experiments/ENCSR065XVO/	1_1,2_1	1,2	/files/ENCFF646MEF/@@download/ENCFF646MEF.bed.gz	CHAMP1	K562	no-mod-or-treatment	michael-snyder	K562	CHAMP1 ChIP-seq on human K562	ENCBS125ACM,ENCBS719UQU	EFO:0002067	0	0	0	14787
/files/ENCFF495BPY/	/experiments/ENCSR557RVF/	1_1,3_1	1,3	/files/ENCFF495BPY/@@download/ENCFF495BPY.bed.gz	ZHX1	K562	no-mod-or-treatment	michael-snyder	K562	ZHX1 ChIP-seq on human K562	ENCBS626KTH,ENCBS594GNK	EFO:0002067	0	0	0	3438
/files/ENCFF229WFR/	/experiments/ENCSR917QNE/	1_1,2_1	1,2	/files/ENCFF229WFR/@@download/ENCFF229WFR.bed.gz	RAD21	liver	no-mod-or-treatment	richard-myers	liver male adult (32 years)	Chip-Seq on RAD21-human	ENCBS046RNA	UBERON:0002107	0	0	0	64280
/files/ENCFF584SNZ/	/experiments/ENCSR349TZO/	1_1,2_1	1,2	/files/ENCFF584SNZ/@@download/ENCFF584SNZ.bed.gz	NCOA2	K562	no-mod-or-treatment	michael-snyder	K562	NCOA2 ChIP-seq on human K562	ENCBS298PAM,ENCBS357NWO	EFO:0002067	0	0	0	3926
/files/ENCFF246ZMG/	/experiments/ENCSR465XQW/	1_1,2_1	1,2	/files/ENCFF246ZMG/@@download/ENCFF246ZMG.bed.gz	ZNF217	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ZNF217 ChIP-seq on human MCF-7	ENCBS295PFW	EFO:0001203	0	0	0	30969
/files/ENCFF395BHY/	/experiments/ENCSR714LYA/	1_1,2_1	1,2	/files/ENCFF395BHY/@@download/ENCFF395BHY.bed.gz	eGFP-PRDM2	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-PRDM2 ChIP-seq on human HEK293 cells.	ENCBS077EHF,ENCBS410VFQ	EFO:0001182	0	1	1	4202
/files/ENCFF834NNK/	/experiments/ENCSR159GFL/	1_1,2_1	1,2	/files/ENCFF834NNK/@@download/ENCFF834NNK.bed.gz	eGFP-ZNF518A	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF518A ChIP-seq on human HEK293 cells.	ENCBS562OGG,ENCBS033LOT	EFO:0001182	0	1	1	18633
/files/ENCFF784QUI/	/experiments/ENCSR324LTM/	1_1,2_1	1,2	/files/ENCFF784QUI/@@download/ENCFF784QUI.bed.gz	eGFP-OSR2	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-OSR2 ChIP-seq on human HEK293 cells.	ENCBS582ZUH,ENCBS927YCP	EFO:0001182	0	1	1	35839
/files/ENCFF490EQR/	/experiments/ENCSR508DQA/	1_1,2_1	1,2	/files/ENCFF490EQR/@@download/ENCFF490EQR.bed.gz	FOXK2	K562	no-mod-or-treatment	michael-snyder	K562	FOXK2 ChIP-seq on human K562	ENCBS850QNJ,ENCBS697XFI	EFO:0002067	0	0	0	23777
/files/ENCFF827YPG/	/experiments/ENCSR924GRG/	1_1,2_1	1,2	/files/ENCFF827YPG/@@download/ENCFF827YPG.bed.gz	eGFP-ZBTB49	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZBTB49 ChIP-seq on human HEK293 cells.	ENCBS876NMZ,ENCBS652OCL	EFO:0001182	0	1	1	920
/files/ENCFF328SSL/	/experiments/ENCSR283ZNI/	1_1,2_1	1,2	/files/ENCFF328SSL/@@download/ENCFF328SSL.bed.gz	ZBTB8A	K562	no-mod-or-treatment	michael-snyder	K562	ZBTB8A ChIP-seq on human K562	ENCBS298PAM,ENCBS357NWO	EFO:0002067	0	0	0	937
/files/ENCFF742LSD/	/experiments/ENCSR024LKA/	3_1,4_1	3,4	/files/ENCFF742LSD/@@download/ENCFF742LSD.bed.gz	HDAC3	K562	no-mod-or-treatment	michael-snyder	K562	HDAC3 ChIP-seq on human K562	ENCBS603CUX,ENCBS344LIE	EFO:0002067	0	0	0	10790
/files/ENCFF678VPQ/	/experiments/ENCSR928KOR/	1_1,2_1	1,2	/files/ENCFF678VPQ/@@download/ENCFF678VPQ.bed.gz	GMEB1	K562	no-mod-or-treatment	michael-snyder	K562	GMEB1 ChIP-seq on human K562	ENCBS298PAM,ENCBS357NWO	EFO:0002067	0	0	0	27404
/files/ENCFF786BSA/	/experiments/ENCSR798IJO/	1_1,2_1	1,2	/files/ENCFF786BSA/@@download/ENCFF786BSA.bed.gz	3xFLAG-NR2F6	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS938JPY,ENCBS238TKH	EFO:0001187	0	1	1	39772
/files/ENCFF247VVK/	/experiments/ENCSR864KNH/	1_1,2_1	1,2	/files/ENCFF247VVK/@@download/ENCFF247VVK.bed.gz	YBX1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	YBX1 ChIP-seq on human MCF-7	ENCBS409BSE,ENCBS000RXG	EFO:0001203	0	0	0	3446
/files/ENCFF951OSW/	/experiments/ENCSR851XLW/	1_1,2_1	1,2	/files/ENCFF951OSW/@@download/ENCFF951OSW.bed.gz	ZNF830	K562	no-mod-or-treatment	michael-snyder	K562	ZNF830 ChIP-seq on human K562	ENCBS994WPS,ENCBS734NZL	EFO:0002067	0	0	0	958
/files/ENCFF903KEI/	/experiments/ENCSR212YKD/	1_1,2_1	1,2	/files/ENCFF903KEI/@@download/ENCFF903KEI.bed.gz	SKIL	GM12878	no-mod-or-treatment	michael-snyder	GM12878	SKIL ChIP-seq on human GM12878	ENCBS488GLI,ENCBS965YSG	EFO:0002784	0	0	0	25836
/files/ENCFF687OMH/	/experiments/ENCSR596IKD/	1_1,2_1	1,2	/files/ENCFF687OMH/@@download/ENCFF687OMH.bed.gz	eGFP-ETS2	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-ETS2 ChIP-seq on human K562	ENCBS413AAA,ENCBS381AAA	EFO:0002067	0	1	1	1705
/files/ENCFF766WWB/	/experiments/ENCSR041XML/	1_1,2_1	1,2	/files/ENCFF766WWB/@@download/ENCFF766WWB.bed.gz	SRF	GM12878	no-mod-or-treatment	michael-snyder	GM12878	SRF ChIP-seq on human GM12878	ENCBS594YOH,ENCBS519VWT	EFO:0002784	0	0	0	20031
/files/ENCFF007ZUL/	/experiments/ENCSR798ILC/	1_1,2_1	1,2	/files/ENCFF007ZUL/@@download/ENCFF007ZUL.bed.gz	NCOR1	K562	no-mod-or-treatment	michael-snyder	K562	NCOR1 ChIP-seq on human K562	ENCBS288EEL,ENCBS697XFI	EFO:0002067	0	0	0	28110
/files/ENCFF566HGU/	/experiments/ENCSR109YGM/	1_1,2_1	1,2	/files/ENCFF566HGU/@@download/ENCFF566HGU.bed.gz	CREB3L1	K562	no-mod-or-treatment	michael-snyder	K562	CREB3L1 ChIP-seq on human K562	ENCBS839CNN,ENCBS048GNZ	EFO:0002067	0	0	0	22257
/files/ENCFF401IAI/	/experiments/ENCSR697CUP/	1_1,3_1	1,3	/files/ENCFF401IAI/@@download/ENCFF401IAI.bed.gz	HCFC1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	HCFC1 ChIP-seq on human MCF-7	ENCBS616MBU,ENCBS168ISE	EFO:0001203	0	0	0	12866
/files/ENCFF286HTI/	/experiments/ENCSR552YGL/	1_1,2_1	1,2	/files/ENCFF286HTI/@@download/ENCFF286HTI.bed.gz	eGFP-NFE2	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-NFE2 ChIP-seq on human K562	ENCBS443AAA,ENCBS085AAA	EFO:0002067	0	1	1	45167
/files/ENCFF785BTP/	/experiments/ENCSR948VFL/	1_1,2_1	1,2	/files/ENCFF785BTP/@@download/ENCFF785BTP.bed.gz	IKZF1	K562	no-mod-or-treatment	michael-snyder	K562	IKZF1 ChIP-seq on human K562	ENCBS465MWC,ENCBS406RFF	EFO:0002067	0	0	0	49397
/files/ENCFF625IUE/	/experiments/ENCSR423RTK/	1_1,2_1	1,2	/files/ENCFF625IUE/@@download/ENCFF625IUE.bed.gz	GATA3	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	GATA3 ChIP-seq on human MCF-7	ENCBS947NBH,ENCBS345ZJP	EFO:0001203	0	0	0	56579
/files/ENCFF685UQE/	/experiments/ENCSR528PSI/	1_1,2_1	1,2	/files/ENCFF685UQE/@@download/ENCFF685UQE.bed.gz	3xFLAG-HLF	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS978UPK,ENCBS374RZL	EFO:0001187	0	1	1	66930
/files/ENCFF571REC/	/experiments/ENCSR552PSV/	1_1,2_1	1,2	/files/ENCFF571REC/@@download/ENCFF571REC.bed.gz	MCM2	K562	no-mod-or-treatment	michael-snyder	K562	MCM2 ChIP-seq on human K562	ENCBS994WPS,ENCBS207UAM	EFO:0002067	0	0	0	4509
/files/ENCFF720FJY/	/experiments/ENCSR410DWC/	1_1,2_1	1,2	/files/ENCFF720FJY/@@download/ENCFF720FJY.bed.gz	eGFP-PYGO2	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-PYGO2 ChIP-seq on human K562	ENCBS102NQC,ENCBS203NBV	EFO:0002067	0	1	1	6238
/files/ENCFF415SIS/	/experiments/ENCSR277OOQ/	2_1,3_1	2,3	/files/ENCFF415SIS/@@download/ENCFF415SIS.bed.gz	ZC3H11A	A549	no-mod-or-treatment	michael-snyder	A549	ZC3H11A ChIP-seq on human A549	ENCBS611JSC,ENCBS848SUF	EFO:0001086	0	0	0	7858
/files/ENCFF735WMX/	/experiments/ENCSR334KIQ/	1_1,2_1	1,2	/files/ENCFF735WMX/@@download/ENCFF735WMX.bed.gz	SP1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	SP1 ChIP-seq on human HepG2	ENCBS541YFT,ENCBS591PPP	EFO:0001187	0	0	0	1992
/files/ENCFF512IAI/	/experiments/ENCSR863KUB/	1_1,2_1	1,2	/files/ENCFF512IAI/@@download/ENCFF512IAI.bed.gz	TCF7	K562	no-mod-or-treatment	richard-myers	K562	ChIP-Seq on K562-human	ENCBS602AAA,ENCBS316CKF	EFO:0002067	0	0	0	5945
/files/ENCFF969BZA/	/experiments/ENCSR278JQG/	1_1,2_1	1,2	/files/ENCFF969BZA/@@download/ENCFF969BZA.bed.gz	IKZF1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	IKZF1 ChIP-seq on human HepG2	ENCBS767MPH,ENCBS803ZJJ	EFO:0001187	0	0	0	2781
/files/ENCFF309DMZ/	/experiments/ENCSR264CZJ/	1_1,2_1	1,2	/files/ENCFF309DMZ/@@download/ENCFF309DMZ.bed.gz	THRA	K562	no-mod-or-treatment	michael-snyder	K562	THRA ChIP-seq on human K562	ENCBS721MSZ,ENCBS734NZL	EFO:0002067	0	0	0	1807
/files/ENCFF351DBE/	/experiments/ENCSR402XII/	1_1,2_1	1,2	/files/ENCFF351DBE/@@download/ENCFF351DBE.bed.gz	CSDE1	K562	no-mod-or-treatment	michael-snyder	K562	CSDE1 ChIP-seq on human K562	ENCBS520IYS,ENCBS101QRF	EFO:0002067	0	0	0	5855
/files/ENCFF560CYG/	/experiments/ENCSR142YYA/	1_1,2_1	1,2	/files/ENCFF560CYG/@@download/ENCFF560CYG.bed.gz	EWSR1	K562	no-mod-or-treatment	michael-snyder	K562	EWSR1 ChIP-seq on human K562	ENCBS664NTU,ENCBS357NWO	EFO:0002067	0	0	0	1752
/files/ENCFF432GSK/	/experiments/ENCSR663ZZZ/	1_1,2_1	1,2	/files/ENCFF432GSK/@@download/ENCFF432GSK.bed.gz	MNT	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	MNT ChIP-seq on human MCF-7	ENCBS536NWC,ENCBS216AOQ	EFO:0001203	0	0	0	35621
/files/ENCFF332FUE/	/experiments/ENCSR799GOY/	1_1,2_1	1,2	/files/ENCFF332FUE/@@download/ENCFF332FUE.bed.gz	YBX1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	YBX1 ChIP-seq on human HepG2	ENCBS515KFV,ENCBS983YXQ	EFO:0001187	0	0	0	4904
/files/ENCFF277NOY/	/experiments/ENCSR589SNT/	1_1,2_1	1,2	/files/ENCFF277NOY/@@download/ENCFF277NOY.bed.gz	3xFLAG-TFE3	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS173ZET,ENCBS586MJR	EFO:0001187	0	1	1	24032
/files/ENCFF963OLI/	/experiments/ENCSR966PJY/	1_1,2_1	1,2	/files/ENCFF963OLI/@@download/ENCFF963OLI.bed.gz	3xFLAG-MIXL1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS051XDO,ENCBS335HAM	EFO:0001187	0	1	1	28181
/files/ENCFF623COM/	/experiments/ENCSR578CXC/	1_1,2_1	1,2	/files/ENCFF623COM/@@download/ENCFF623COM.bed.gz	3xFLAG-ZNF644	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS684NYN,ENCBS585KCW	EFO:0001187	0	1	1	24278
/files/ENCFF980OTF/	/experiments/ENCSR757EKM/	1_1,2_1	1,2	/files/ENCFF980OTF/@@download/ENCFF980OTF.bed.gz	3xFLAG-KLF6	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS629SBW,ENCBS120UGW	EFO:0001187	0	1	1	18554
/files/ENCFF052EOE/	/experiments/ENCSR765MKZ/	1_1,2_1	1,2	/files/ENCFF052EOE/@@download/ENCFF052EOE.bed.gz	3xFLAG-DRAP1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS511OBG,ENCBS882UME	EFO:0001187	0	1	1	26285
/files/ENCFF080FAU/	/experiments/ENCSR770AOR/	1_1,2_1	1,2	/files/ENCFF080FAU/@@download/ENCFF080FAU.bed.gz	3xFLAG-ELF3	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS104USG,ENCBS138IVJ	EFO:0001187	0	1	1	39978
/files/ENCFF744IUB/	/experiments/ENCSR462KYU/	1_1,2_1	1,2	/files/ENCFF744IUB/@@download/ENCFF744IUB.bed.gz	3xFLAG-GABPB1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS376BLQ,ENCBS290GVX	EFO:0001187	0	1	1	41632
/files/ENCFF027UTC/	/experiments/ENCSR586DEH/	1_1,2_1	1,2	/files/ENCFF027UTC/@@download/ENCFF027UTC.bed.gz	3xFLAG-ZFP1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS062DDB,ENCBS419VLW	EFO:0001187	0	1	1	14015
